"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031589","BP","GO:0031589","cell-substrate adhesion","107/4115","369/18860",0.289972899728997,1.32901309572026,3.37184831930639,0.000663210072432214,0.0304412071120926,0.0263895613696679,"3683/6376/51330/5310/960/4653/2042/23332/2192/8516/3693/3682/1307/54749/7205/5829/6548/151887/201294/3717/8829/9647/55612/6422/7264/1842/1277/7448/683/9404/4192/10675/3676/2633/335/1490/63923/10174/5328/27076/1236/6237/8910/482/84962/81/5786/10631/55901/6366/51754/51176/3695/10516/3687/1009/8631/6904/51057/1295/90102/8573/1029/4851/1793/56477/1601/10225/7070/25890/146183/8324/7074/55698/2039/11093/246/2199/10085/133584/158326/79987/83700/56672/26585/1613/7148/1281/7059/59339/84168/30008/2523/2049/2621/4070/1946/4059/81848/55966/4763/1305/57799/9358/916/780/402",107
"GO:0002696","BP","GO:0002696","positive regulation of leukocyte activation","110/4115","381/18860",0.288713910761155,1.3232428570973,3.36723985766909,0.000667761338653438,0.0304412071120926,0.0263895613696679,"572/920/2534/7305/923/972/864/26228/5588/6929/6605/30009/2736/6595/4208/2323/30835/4345/4436/1725/3717/84861/3956/958/4773/959/10673/1445/3574/64926/7040/2737/6461/2625/1949/7468/683/921/4192/975/51561/9308/7535/6869/914/10385/6659/1236/23149/3727/5914/2048/84787/55122/9840/3142/90865/6366/51176/939/207/3561/101/7070/8764/861/23308/115352/114548/29117/3481/283234/399/3575/3635/3965/7480/3603/10125/10524/6599/9092/6666/940/3119/3932/2621/56941/7293/3123/3117/961/6693/140885/65992/84433/916/3111/3108/3122/177/3133/3135/3105/118460/3115/3113/7124/4282/3109",110
"GO:0050870","BP","GO:0050870","positive regulation of T cell activation","81/4115","267/18860",0.303370786516854,1.39041872022062,3.39416844153395,0.000674348499715679,0.0305203338972039,0.026458156584831,"572/920/2534/923/972/864/5588/6605/2736/6595/30835/1725/3717/84861/3956/959/10673/1445/3574/64926/7040/2737/6461/2625/1949/921/4192/975/51561/9308/7535/10385/6659/1236/23149/5914/9840/3142/6366/51176/939/207/3561/101/7070/8764/861/23308/114548/29117/3481/283234/399/3575/3965/7480/10125/10524/6599/9092/6666/940/3119/3932/3123/3117/961/6693/140885/84433/916/3111/3108/3122/177/3133/3135/3105/3115/3113/3109",81
"GO:0050868","BP","GO:0050868","negative regulation of T cell activation","49/4115","146/18860",0.335616438356164,1.53820802609897,3.44877726464645,0.000691162690134234,0.0310578891688176,0.0269241646434998,"8379/972/864/10077/30009/3902/84861/3956/1511/5595/1445/951/7040/3718/2737/56253/4192/969/8078/9750/84695/23240/54900/10385/652/57045/3620/6441/1840/10457/3142/387597/2796/1029/8764/861/1493/7001/11314/3965/654346/23513/201633/151888/3123/6693/441478/3133/3135",49
"GO:0050807","BP","GO:0050807","regulation of synapse organization","95/4115","322/18860",0.295031055900621,1.35219579934039,3.36746065615284,0.000697422830345628,0.0311169292603145,0.0269753466518903,"23098/115703/2534/65078/816/1496/25791/2213/5063/2260/22839/4208/55118/79953/10857/158866/64130/22849/9148/9379/41/266727/6678/1627/9890/8828/51248/51299/154796/57622/58504/81926/348/94030/54862/2048/2045/55619/10154/58489/144165/9746/8128/207/6622/7162/4915/1006/2823/1793/10160/5578/51738/8321/64084/100528062/347730/3360/145581/7846/54910/9758/7779/26115/22883/131578/78999/57633/29882/627/139065/575/2049/2894/1946/84189/6092/23768/7058/90668/349667/375790/5649/64218/9901/54413/84628/4763/26037/4914/22899/8292/387804/7124/441381",95
"GO:0014032","BP","GO:0014032","neural crest cell development","31/4115","82/18860",0.378048780487805,1.73268529769137,3.5125425780813,0.000717158063205639,0.0317721223635681,0.0275433352518044,"30812/7869/6591/54437/57556/8829/5595/657/2348/9037/59349/8828/7291/652/6662/6608/8854/10505/3357/10500/1909/223117/3084/55698/553115/5979/2668/54910/6899/64218/10016",31
"GO:0051896","BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","92/4115","311/18860",0.295819935691318,1.35581141850262,3.3424251200783,0.000763259869836219,0.0335780967911864,0.0291089391654137,"6376/2534/3082/4653/2261/2260/23239/7066/7042/3717/23384/113791/55512/7249/7040/29997/5518/29062/2625/219699/9037/1839/4015/5515/3488/7291/4693/10385/10870/1236/6237/9518/5025/2045/79899/5270/10253/90865/6366/2660/57333/56034/7162/4915/56623/6934/143686/150/101/5140/25827/5578/3815/7410/221496/4486/2912/253260/5979/3481/64223/197358/1524/80310/10125/7423/1263/6403/23612/1649/940/2149/205428/1436/2621/388581/5587/1946/5627/4908/55615/9863/5649/5154/4914/54923/780/3135/8904/7124/5863/10016",92
"GO:0002699","BP","GO:0002699","positive regulation of immune effector process","83/4115","276/18860",0.300724637681159,1.37829080599433,3.34451070618929,0.000783530564130128,0.034230491520435,0.0296745018476476,"4843/7305/972/9846/26228/30009/2219/5027/3902/4436/84861/958/3356/951/2208/2821/7040/23586/6461/2625/79132/7468/56253/3263/975/51561/5443/78989/51744/2867/7186/5914/2048/84787/91543/3824/3142/6812/90865/55601/6398/3561/3140/5169/3815/8764/911/913/10417/114548/114836/7098/11314/3965/136/10125/924/940/23705/56941/4068/3916/7293/3123/51284/10865/5336/65992/117157/3122/3107/3133/3135/3134/3136/3105/11331/118460/4049/7124/3106/4282/3109",83
"GO:0002437","BP","GO:0002437","inflammatory response to antigenic stimulus","30/4115","79/18860",0.379746835443038,1.740467877632,3.4840331127191,0.000795843001688309,0.0343615207908791,0.0297880914619121,"2534/923/2213/2778/2625/975/5335/1236/4853/10769/4851/5692/2215/3148/4889/133396/10125/10800/9240/940/2205/2131/3123/6693/3133/3500/11277/4049/7124/401258",30
"GO:0007369","BP","GO:0007369","gastrulation","64/4115","203/18860",0.315270935960591,1.44495986688135,3.36720700607734,0.00079904393196702,0.0343615207908791,0.0297880914619121,"1856/54623/2139/2263/5566/23332/2260/8516/3693/7481/4313/7290/10139/4324/8312/6422/2821/1954/657/7448/1303/1294/3676/79971/7709/335/60436/3624/652/154796/57045/1289/60412/145258/187/5607/1847/51176/144165/79798/2627/1291/9095/1295/6423/2719/26011/6911/2132/8324/4838/4041/8320/64321/6881/55897/8019/83595/8862/2131/9241/23275/4155/10432",64
"GO:0071359","BP","GO:0071359","cellular response to dsRNA","12/4115","22/18860",0.545454545454545,2.49994476968961,3.71869939963434,0.000802915841083966,0.0343615207908791,0.0297880914619121,"5027/4938/23586/4790/4940/64135/3661/2890/7098/115004/340061/3434",12
"GO:0035567","BP","GO:0035567","non-canonical Wnt signaling pathway","27/4115","69/18860",0.391304347826087,1.79343863912515,3.48806690621512,0.000836328757268756,0.0355496230539037,0.0308180603940926,"1856/1951/54903/440193/4653/57560/7481/6422/6424/22881/144165/85407/6423/84870/2719/1601/8324/7074/8321/2487/166336/115908/51339/4300/2535/9863/1454",27
"GO:0022612","BP","GO:0022612","gland morphogenesis","44/4115","129/18860",0.341085271317829,1.56327295675681,3.39121352525801,0.000866064713515693,0.0365665309579008,0.0316996204925807,"6591/3082/2263/8626/2260/581/4313/2099/7042/8829/6422/7040/3249/5764/2737/4790/4192/2735/2908/3488/10765/7128/7043/652/6662/57045/4853/23213/5371/151449/1029/4851/4041/367/25928/5916/23513/1436/9241/5154/780/1396/11331/7124",44
"GO:0009219","BP","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","13/4115","25/18860",0.52,2.38328068043742,3.65611093745301,0.000886691924344071,0.0371878593069903,0.0322382516493097,"1890/4913/7374/51733/4832/4968/30833/1854/1635/129607/252969/7378/56953",13
"GO:0060560","BP","GO:0060560","developmental growth involved in morphogenesis","75/4115","246/18860",0.304878048780488,1.39732685297691,3.31373273335136,0.000892760940088693,0.0371944309542912,0.032243948627393,"51330/51265/65078/2263/54437/9706/7481/9962/2099/8829/51760/6422/7040/1954/6456/6387/84445/5754/9037/2246/3676/10765/8828/63923/51299/652/6662/2258/348/23025/10155/10631/2045/10505/10253/144165/9746/8128/85407/55811/1382/10500/9353/6423/4851/5058/1909/113622/55364/118813/150946/26053/4882/6285/374946/80128/55897/81628/57611/3913/682/5916/29882/627/8408/2131/4692/6586/1946/344901/54413/2664/780/8904/11344",75
"GO:0002691","BP","GO:0002691","regulation of cellular extravasation","18/4115","40/18860",0.45,2.06245443499392,3.55346761203768,0.000907233590488498,0.037548727090547,0.0325510888664883,"6387/683/4192/9750/3676/7499/83483/6366/101/56477/7070/83700/80310/6403/23236/2526/961/177",18
"GO:0045879","BP","GO:0045879","negative regulation of smoothened signaling pathway","17/4115","37/18860",0.459459459459459,2.10580933302683,3.55679269637855,0.000937993188397856,0.0385680728641236,0.0334347623604354,"5566/7289/1954/2737/5992/8643/860/84662/5270/5567/2719/26091/64399/374654/5167/916/147040",17
"GO:0002705","BP","GO:0002705","positive regulation of leukocyte mediated immunity","52/4115","159/18860",0.327044025157233,1.49891866694178,3.33747300734547,0.000949781505042842,0.0387991912222371,0.0336351194642991,"4843/7305/26228/30009/5027/3902/4436/84861/958/2208/7040/23586/2625/7468/56253/3263/975/51561/5443/7186/84787/91543/3824/6398/3140/3815/911/913/114548/114836/10125/924/940/23705/56941/4068/3916/3123/10865/5336/117157/3122/3107/3133/3135/3134/3136/3105/118460/4049/7124/3106",52
"GO:0019886","BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","15/4115","31/18860",0.483870967741935,2.21769294085368,3.58448584042917,0.000957492593187117,0.038809005660725,0.0336436276264699,"972/2213/5641/81622/1509/8722/3119/3123/3117/3111/3108/3122/3115/3113/3109",15
"GO:0071674","BP","GO:0071674","mononuclear cell migration","72/4115","235/18860",0.306382978723404,1.40422429616608,3.29404907875403,0.000962359701648878,0.038809005660725,0.0336436276264699,"3683/6376/26228/30009/4313/80024/4345/80270/1511/5641/5595/7040/5919/2625/6387/56253/4192/975/969/9750/7535/3676/11240/7852/7499/1236/6441/5025/4856/6366/9023/2660/3695/207/1893/9353/7941/101/58494/146433/8764/4681/100532736/120425/1234/58191/3577/131450/5979/83700/26585/1524/3965/148823/80310/257144/1240/245937/3579/2131/1436/23236/2621/57402/2526/961/6693/140885/177/51192/7124/4282",72
"GO:0038034","BP","GO:0038034","signal transduction in absence of ligand","28/4115","73/18860",0.383561643835616,1.75795202982739,3.4276486183977,0.000977629346100918,0.0389800884598731,0.0337919397486137,"572/6376/2534/6591/2139/2260/581/7042/3574/5518/219699/27429/3624/2537/5607/597/207/83873/3084/5979/64112/7001/2668/666/4763/3304/3303/7124",28
"GO:0060070","BP","GO:0060070","canonical Wnt signaling pathway","97/4115","333/18860",0.291291291291291,1.33505559021962,3.25880441397687,0.000978994432786512,0.0389800884598731,0.0337919397486137,"1856/80199/54903/440193/6591/25960/2263/55593/54475/6932/7481/25776/54994/55612/6907/2010/2254/8312/6422/7040/6424/2737/2625/84445/1277/90410/4790/2348/4192/2735/5754/9096/9037/5515/79971/252839/81847/1958/23240/8434/80114/4693/6659/6662/5300/348/337867/22881/51176/144165/7090/85407/1291/7483/6423/85409/7162/84870/2719/4851/6934/1909/83439/1601/27123/8324/8321/57805/4041/374946/2487/90780/8820/64321/115908/51339/55897/26585/1613/3489/7480/25928/4300/5916/1649/4878/8607/79718/2535/2131/10856/9241/139886/130574/147906/441478/1454",97
"GO:0003007","BP","GO:0003007","heart morphogenesis","83/4115","278/18860",0.298561151079137,1.36837504480013,3.26879912736717,0.0009940807261022,0.0393318355214399,0.0340968701882522,"1856/54903/6591/79810/2263/4208/7481/4625/7042/8829/10454/51098/140706/23059/7040/1954/2625/657/1363/7468/2348/10087/7134/84141/8828/5311/7291/6659/652/6662/6608/54567/8854/7137/1289/5914/79363/9645/4853/187/3357/144165/585/2627/9095/9353/6423/171019/4851/1909/113622/123872/4838/3084/8321/388591/7135/221496/9249/129880/4886/4889/64321/79933/8642/55897/6091/2548/8557/118461/3725/161882/2535/2131/9241/6899/7122/6586/6092/23768/6261/28514/11277",83
"GO:0030168","BP","GO:0030168","platelet activation","47/4115","141/18860",0.333333333333333,1.52774402592143,3.32287054137505,0.00103512302284174,0.0406997433543585,0.0352827130351515,"10867/954/10077/5588/2778/3717/1511/958/10398/10627/959/3356/1311/3315/5023/6532/9002/348/5270/1607/6812/953/1609/8525/150/8526/5578/9162/1465/7410/11093/2151/79987/1281/9158/6403/2149/5912/3932/2811/64714/22821/55330/5154/5336/388931/3043",47
"GO:1901862","BP","GO:1901862","negative regulation of muscle tissue development","8/4115","12/18860",0.666666666666667,3.05548805184285,3.76265851123784,0.00107376724431113,0.0419569548693251,0.0363725929570185,"55692/7040/3488/7291/652/6665/51176/10869",8
"GO:0050921","BP","GO:0050921","positive regulation of chemotaxis","48/4115","145/18860",0.331034482758621,1.51720786022542,3.30275275417585,0.00109023139100425,0.0423373190173315,0.0367023316230864,"972/2155/2260/8829/9647/5641/5595/25865/7040/1954/5764/3315/5919/6387/4192/51561/9750/64094/9037/7060/2152/1236/5025/6366/2660/9353/7941/7162/7424/8817/146433/1524/3965/80310/7857/3603/7423/1240/245937/1436/2621/5587/4908/57402/56670/177/51157/63940",48
"GO:0070664","BP","GO:0070664","negative regulation of leukocyte proliferation","37/4115","105/18860",0.352380952380952,1.61504368454551,3.33859655006532,0.00109902589823041,0.0423592508712697,0.0367213444041276,"8379/7305/10077/2213/951/7040/6355/56253/9750/7128/23240/10385/652/57045/3620/6441/10457/90865/2796/1029/5169/8764/4332/1493/26585/11314/3635/3965/654346/23513/151888/3123/4763/6693/7940/3133/3135",37
