"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05017","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","54/2723","86/4848",0.627906976744186,1.11791884805575,1.24887399173547,0.126932123115194,0.765376319388896,0.730714233933095,"4800/9821/9519/5685/5601/5291/23369/4287/55102/5289/5705/3710/5714/7494/5706/5684/5693/5687/5713/5683/5599/56652/5717/6908/10213/10000/8503/5290/3709/8678/5686/7436/291/90550/2776/26100/5701/9861/7417/146227/3516/3752/54205/5707/488/5708/6667/30849/5718/4217/2475/4976/7416/342371",54
"hsa01250","Metabolism","Global and overview maps","hsa01250","Biosynthesis of nucleotide sugars","21/2723","31/4848",0.67741935483871,1.2060701550709,1.30283220367931,0.130491132856582,0.765376319388896,0.730714233933095,"5238/5236/23483/54187/64841/2645/2584/7358/55907/6675/9945/5373/3098/2585/3099/10020/3101/55276/7360/140838/8790",21
"hsa04382","Organismal Systems","Development and regeneration","hsa04382","Cornified envelope formation","42/2723","66/4848",0.636363636363636,1.13297499415751,1.23117000187134,0.133961443104035,0.765376319388896,0.730714233933095,"51099/823/1829/5318/3918/5525/64834/5523/5522/5527/1286/5317/10558/3655/55012/1832/9517/5516/3875/5528/5493/3911/1828/1284/9071/5045/6279/7357/5529/9069/7062/6280/6283/10999/1285/3728/55844/1282/6274/140576/6281/5520",42
"hsa00510","Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","27/2723","41/4848",0.658536585365854,1.17245147479018,1.25517026830429,0.135879996851506,0.765376319388896,0.730714233933095,"11320/2683/79796/29929/23193/84061/4121/4124/6185/85365/29880/79644/4245/84920/8703/79053/201595/6184/4247/1798/144245/4122/10905/58505/10195/1650/440138",27
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","33/2723","51/4848",0.647058823529412,1.15201659069798,1.2352989733023,0.13674629992461,0.765376319388896,0.730714233933095,"5291/57103/5594/3091/8140/6510/4233/2645/5159/10000/6513/8503/5290/2322/5160/5894/3845/3939/4609/3417/9123/1956/5213/3098/3099/2539/3101/5162/5604/5728/3418/2475/4893",33
"hsa00052","Metabolism","Carbohydrate metabolism","hsa00052","Galactose metabolism","16/2723","23/4848",0.695652173913043,1.23853167063182,1.29790280915985,0.137945731982882,0.765376319388896,0.730714233933095,"5236/231/2683/2717/2645/2584/130589/5213/3098/3099/3101/55276/7360/57016/2595/8972",16
"hsa04980","Organismal Systems","Digestive system","hsa04980","Cobalamin transport and metabolism","9/2723","12/4848",0.75,1.33529195739993,1.31628968035238,0.152614800348151,0.833325259043874,0.795585926626954,"5052/4552/25974/4594/166785/7702/55788/27249/6948",9
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","38/2723","60/4848",0.633333333333333,1.12757987513772,1.12554170180926,0.159948032318704,0.859720673713036,0.820785955319667,"1870/578/5291/2122/25/4616/1399/5594/6655/3551/867/1871/6654/3065/10000/8503/5290/51426/1026/5894/3845/4193/4609/5925/4089/673/6464/7048/4088/1398/5604/598/1488/2885/5781/613/4893/1147",38
"hsa04610","Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","29/2723","45/4848",0.644444444444444,1.14736197821031,1.12412930557822,0.165309459988267,0.874868526707134,0.835247797835452,"7035/966/3053/10544/5054/727/7450/730/3827/4179/725/2162/718/11326/714/715/3689/5345/3684/719/713/712/2/7056/2157/5104/1604/5265/2153",29
"hsa04975","Organismal Systems","Digestive system","hsa04975","Fat digestion and absorption","12/2723","17/4848",0.705882352941177,1.25674537167052,1.20029895675535,0.170079581993049,0.886475397054678,0.846329020443878,"8611/338/39/81579/5322/948/84647/8613/19/10999/1056/5320",12
"hsa04720","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","30/2723","47/4848",0.638297872340426,1.13641868714887,1.06374566933936,0.180127297919909,0.900232664100211,0.859463253363726,"6196/27330/10411/3710/5594/2033/5532/5906/6195/5533/3709/5908/468/91860/5894/3845/5502/5530/805/817/2776/673/2915/5604/6197/5501/801/4893/5500/5534",30
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","43/2723","69/4848",0.623188405797101,1.109517954941,1.0371037842528,0.180349569889408,0.900232664100211,0.859463253363726,"1431/4199/2023/4200/5230/4967/2645/2805/39/48/84693/55902/5160/29968/8803/3417/2098/5226/6391/4594/5631/2746/1737/5213/84532/3098/83440/3099/2539/3101/51/7086/3419/2875/5162/5095/6470/3418/6472/2747/283871/6120/6392",43
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","27/2723","42/4848",0.642857142857143,1.14453596348565,1.06485272629673,0.18212130627866,0.900232664100211,0.859463253363726,"5601/5291/2932/5594/6655/2645/5599/1432/6654/10000/8503/2309/5290/5894/3845/2100/8792/6464/6774/5604/9306/9655/2885/122809/9021/6714/4893",27
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","50/2723","81/4848",0.617283950617284,1.09900572625508,1.01709404296941,0.183186879322717,0.900232664100211,0.859463253363726,"53832/3459/8554/5291/3566/2033/6655/9466/896/3977/5159/10254/6654/10000/8503/5290/1026/3976/3597/5894/3572/3559/3601/3586/8027/4609/5292/316/1950/3454/4170/9180/85480/1956/3570/3716/3600/6778/6774/9306/9655/598/5771/23529/2885/5781/122809/9021/163702/2475",50
"hsa00541","Metabolism","Glycan biosynthesis and metabolism","hsa00541","Biosynthesis of various nucleotide sugars","10/2723","14/4848",0.714285714285714,1.27170662609517,1.1523695865173,0.189860695952858,0.907112213996988,0.866031244697247,"51167/123956252/23483/54187/7358/55907/6675/10020/7360/140838",10
"hsa04966","Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","10/2723","14/4848",0.714285714285714,1.27170662609517,1.1523695865173,0.189860695952858,0.907112213996988,0.866031244697247,"535/760/8992/523/529/9550/245973/526/528/23545",10
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","58/2723","95/4848",0.610526315789474,1.08697450567292,0.969060134760709,0.193930077628469,0.912447706254243,0.87112510511421,"5601/5291/51701/23411/4616/5594/2033/6655/5106/6789/5934/3551/51422/5599/1432/604/6654/10000/8503/6446/2309/5290/1017/1026/1032/5565/5894/5562/3845/4193/3586/1950/23710/5170/4089/80854/9140/1956/85417/2308/9456/9133/673/7048/4088/6774/5604/1901/5728/664/2885/6517/5571/4303/8660/7874/4893/1147",58
"hsa00564","Metabolism","Lipid metabolism","hsa00564","Glycerophospholipid metabolism","41/2723","66/4848",0.621212121212121,1.10599939905853,0.981412190796262,0.196282355415157,0.912447706254243,0.87112510511421,"8611/5337/8527/54947/54675/8760/9663/160851/56994/10162/2820/8443/10434/9926/81579/5322/54979/10390/23175/85465/84647/55500/129642/55224/51365/23171/55326/9791/142891/137964/56894/5130/8613/166929/64850/255189/11145/150763/128966744/5320/259230",41
"hsa00230","Metabolism","Nucleotide metabolism","hsa00230","Purine metabolism","49/2723","80/4848",0.6125,1.09048843187661,0.923742224136154,0.209438546828919,0.960624801455307,0.917120373482423,"22875/204/159/50484/2983/5141/5236/102157402/3614/10846/5144/9615/5153/10606/5471/50940/272/2766/109/471/122481/29922/5631/50808/2977/221264/132/1633/2618/115/8833/2982/11164/6240/55276/53343/27115/5198/5138/957/100/9583/955/131870/9060/4860/5150/4830/158",49
"hsa01212","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","23/2723","36/4848",0.638888888888889,1.13747092667401,0.937087542753333,0.222150208068514,0.970134757567289,0.926199646147473,"60481/64834/2182/37/3030/1374/6342/34/39/2181/3295/3032/84869/51144/3992/54995/2180/51/79993/9200/10449/51703/54898",23
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","137/2723","233/4848",0.587982832618026,1.04683832997877,0.829419751098375,0.223424306822455,0.970134757567289,0.926199646147473,"823/637/4719/9821/55334/5685/5601/5291/55102/7132/1459/113457/5289/5663/2932/5705/3710/5714/5594/7494/5706/5684/5693/5687/1457/5713/7976/3551/23516/10382/5683/1855/5599/5532/5717/4891/506/81029/7922/1452/7474/10213/57142/7475/515/10000/8503/22926/4709/3416/5533/5290/3709/10376/8678/468/4698/91860/1349/5894/201266/3845/1965/7482/324/102/5530/64116/5686/6391/27173/805/4718/6868/291/112714/90550/2776/7381/673/26100/7484/516/8883/5701/23385/824/7855/9861/836/8323/1536/4712/509/7417/840/322/84790/8772/3800/8313/2915/5604/54205/7388/5707/488/8322/64837/5708/79861/9377/1435/55967/8660/10383/30849/5718/4217/7278/801/4541/4513/4519/4536/2475/4512/4538/4535/4508/6392/4539/4893/1147/7416/5534/283106",137
"hsa03430","Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","11/2723","16/4848",0.6875,1.2240176276166,1.01592017624977,0.224497429183523,0.970134757567289,0.926199646147473,"5981/4292/10714/6742/5985/2956/27030/5111/5983/5984/9156",11
"hsa00071","Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","14/2723","21/4848",0.666666666666667,1.18692618435549,0.971677177586006,0.227891160231218,0.970134757567289,0.926199646147473,"2182/37/3030/1374/34/39/2181/3032/2180/51/10449/125/51703/126",14
"hsa01523","Human Diseases","Drug resistance: antineoplastic","hsa01523","Antifolate resistance","14/2723","21/4848",0.666666666666667,1.18692618435549,0.971677177586006,0.227891160231218,0.970134757567289,0.926199646147473,"1244/4363/3551/8714/10257/8836/471/2618/6573/6470/4524/6472/1147/1719",14
"hsa04666","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","44/2723","72/4848",0.611111111111111,1.08801566899253,0.851677054460433,0.232855557958102,0.970134757567289,0.926199646147473,"5291/8611/998/5337/1785/55616/1399/5594/3055/653857/8395/6198/10094/8936/10096/10000/8503/5290/7408/10095/5894/10810/10451/5879/81873/10097/2212/8394/2209/50807/8613/10092/10109/5580/1073/3636/382/1398/255189/5604/5581/1072/2214/4067",44
"hsa05206","Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","70/2723","117/4848",0.598290598290598,1.06519016544723,0.807940545910889,0.238340713671793,0.970134757567289,0.926199646147473,"1870/578/3371/5291/387/6093/9759/5243/7430/23411/25/1399/5594/7078/3162/2033/6655/23405/9252/994/4363/7976/3551/898/4233/2146/1871/7422/900/5159/6654/3065/8503/5290/1026/599/1786/5894/3845/324/4193/4609/5292/5962/7057/6541/4170/1956/113130/27250/6464/3678/836/3190/1398/648/6774/5604/23414/5581/5728/9134/2885/8660/2475/406886/659/4855/4893/3690",70
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","41/2723","67/4848",0.611940298507463,1.08949194534123,0.834916111059077,0.239439632302745,0.970134757567289,0.926199646147473,"5898/578/5601/5291/387/4292/2932/4616/5594/6655/5599/6198/6654/2956/10000/8503/5290/51426/1026/2069/5894/3845/324/5879/4609/1950/4089/5899/1956/26060/673/7039/7048/836/4088/8313/5604/54205/2885/2475/4893",41
"hsa00565","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","18/2723","28/4848",0.642857142857143,1.14453596348565,0.868185007287989,0.250866643390708,0.970134757567289,0.926199646147473,"5048/8540/8611/5337/54947/56994/81579/5322/54979/10390/85465/84647/284161/8613/255189/11145/5320/387521",18
"hsa03440","Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","18/2723","28/4848",0.642857142857143,1.14453596348565,0.868185007287989,0.250866643390708,0.970134757567289,0.926199646147473,"4361/5888/10714/79728/51720/5932/4683/6742/5889/10111/580/50511/675/84142/11073/79184/7516/641",18
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","35/2723","57/4848",0.614035087719298,1.09322148559058,0.801348125506188,0.253480734309526,0.970134757567289,0.926199646147473,"5291/2932/5594/6655/3551/4793/5532/6654/10000/8503/5533/5290/5894/3845/10451/5879/5530/8915/55024/118788/3636/5604/10892/2885/353514/11025/102725035/107987425/107987462/4893/1147/5534/11027/79168/4067",35
"hsa00450","Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","9/2723","13/4848",0.692307692307692,1.23257719144609,0.950432813985878,0.254280535339922,0.970134757567289,0.926199646147473,"1491/56267/4141/883/22928/114112/7296/9060/92935",9
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","15/2723","23/4848",0.652173913043478,1.16112344121733,0.876707761378411,0.254711134475078,0.970134757567289,0.926199646147473,"5837/5236/5836/2645/2632/3098/3099/3101/178/2992/283209/55276/7360/2595/8972",15
"hsa03020","Genetic Information Processing","Transcription","hsa03020","RNA polymerase","15/2723","23/4848",0.652173913043478,1.16112344121733,0.876707761378411,0.254711134475078,0.970134757567289,0.926199646147473,"55703/5431/55718/25885/221830/10622/10849/84172/5433/5440/11128/661/9533/51082/27297",15
"hsa03272","Genetic Information Processing","Information processing in viruses","hsa03272","Virion - Hepatitis viruses","15/2723","23/4848",0.652173913043478,1.16112344121733,0.876707761378411,0.254711134475078,0.970134757567289,0.926199646147473,"3920/128866/9525/3949/9071/967/1956/91782/10618/9069/10015/9798/1803/29082/57132",15
"hsa04981","Organismal Systems","Digestive system","hsa04981","Folate transport and metabolism","12/2723","18/4848",0.666666666666667,1.18692618435549,0.899318839762099,0.256634485286696,0.970134757567289,0.926199646147473,"1244/4522/4363/8714/10257/23743/635/6573/6470/4524/6472/1719",12
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","32/2723","52/4848",0.615384615384615,1.0956241701743,0.784712602271068,0.260983907969417,0.9734949873499,0.929407699061104,"79602/5601/7132/2182/32/5106/3551/4793/51422/5599/10891/1374/10000/6513/2181/5565/5562/948/2180/26060/51094/6774/5781/6517/5571/9021/8660/6256/5465/51703/2475/1147",32
"hsa04540","Cellular Processes","Cellular community - eukaryotes","hsa04540","Gap junction","36/2723","59/4848",0.610169491525424,1.0863392195796,0.755253191890389,0.267792372157061,0.9734949873499,0.929407699061104,"153/2983/2773/113457/3710/5594/6655/10382/5159/6654/3709/10376/2770/5894/3845/109/1950/1956/112714/2977/2776/115/2982/84790/2915/5604/10746/983/2885/79861/5592/10383/6714/7278/1902/4893",36
"hsa04657","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","29/2723","47/4848",0.617021276595745,1.09853806424391,0.768365693111787,0.268843092436746,0.9734949873499,0.929407699061104,"5601/23118/55540/10758/5597/3320/2932/51433/5594/3551/5599/6347/1432/6885/6426/5596/6279/29761/257397/6280/84818/836/7184/8772/1051/8061/23765/29110/1147",29
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","29/2723","47/4848",0.617021276595745,1.09853806424391,0.768365693111787,0.268843092436746,0.9734949873499,0.929407699061104,"578/1495/5291/4292/2932/4616/5594/6655/6654/10000/8503/2309/5290/51426/1026/2002/5894/3845/324/4609/1950/5170/1956/673/8313/5604/5728/2885/4893",29
"hsa02010","Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","19/2723","30/4848",0.633333333333333,1.12757987513772,0.793396473233073,0.273272121072882,0.97922510051116,0.934878308933543,"1080/1244/10347/10060/5243/4363/8714/10058/5825/10257/22/23456/10350/23460/23461/9619/19/64137/225",19
"hsa03460","Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","23/2723","37/4848",0.621621621621622,1.10672846919634,0.737639776052866,0.285738338875275,0.992452823777978,0.947506979861472,"5980/5888/4292/29089/79728/5889/51426/353497/51455/675/55215/2177/2176/7398/201254/545/80010/2187/2188/2175/57697/641/22909",23
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","56/2723","94/4848",0.595744680851064,1.06065744133895,0.672201207587033,0.286329939504865,0.992452823777978,0.947506979861472,"8837/1870/637/578/8554/5291/7132/5522/2932/57506/5594/6655/3551/3646/5516/7531/1871/6654/10000/8503/5290/1017/1026/7533/3949/10197/5894/3845/1965/9071/4609/8737/1950/5925/3454/1956/9069/673/3716/836/7534/7529/8772/6774/5604/7532/54205/55844/2885/29110/9021/6256/5465/4893/1147/5520",56
"hsa05231","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","41/2723","68/4848",0.602941176470588,1.07347000496857,0.690607738719859,0.286457049397667,0.992452823777978,0.947506979861472,"5601/5291/8611/23446/5337/8527/5594/6655/3091/160851/6009/8395/5599/6198/56994/8936/5159/6654/10000/8503/10434/5290/5894/10810/3845/5879/1950/5170/8394/1956/5130/8613/255189/5604/6580/2885/6667/1978/6584/2475/4893",41
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","64/2723","108/4848",0.592592592592593,1.05504549720488,0.654825177204045,0.289836927273676,0.992452823777978,0.947506979861472,"1870/637/5601/5291/23118/6416/57506/4214/5594/2033/6655/4776/3551/898/10488/5599/5608/1432/1871/6654/1386/10000/8503/1385/2185/5290/1017/1026/2002/468/5894/5111/3845/6885/7099/4609/7097/5925/4089/3454/114609/90993/673/3716/7048/836/7534/6778/7529/4088/8772/6774/5604/54205/4615/9134/2885/29110/3654/6714/51135/4893/1147/1654",64
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","27/2723","44/4848",0.613636363636364,1.09251160150903,0.697753303781545,0.294577279264479,0.992452823777978,0.947506979861472,"535/5601/6416/998/3551/4233/5599/28964/1432/8992/523/529/5879/9550/102/245973/1956/526/6868/528/50848/836/5781/23545/6714/1147/4067",27
