"","Overall"
"ENSG00000093009",22.7656624227909
"ENSG00000093010",22.7656624227909
"ENSG00000093072",22.7656624227909
"ENSG00000093100",22.7656624227909
"ENSG00000093134",22.7656624227909
"ENSG00000093144",22.7656624227909
"ENSG00000093167",22.7656624227909
"ENSG00000093217",22.7656624227909
"ENSG00000094631",22.7656624227909
"ENSG00000094755",22.7656624227909
"ENSG00000094804",22.7656624227909
"ENSG00000094841",22.7656624227909
"ENSG00000094880",22.7656624227909
"ENSG00000094916",22.7656624227909
"ENSG00000094963",22.7656624227909
"ENSG00000095002",22.7656624227909
"ENSG00000095015",22.7656624227909
"ENSG00000095059",22.7656624227909
"ENSG00000095066",22.7656624227909
"ENSG00000095203",22.7656624227909
"ENSG00000095261",22.7656624227909
"ENSG00000095303",22.7656624227909
"ENSG00000095319",22.7656624227909
"ENSG00000095370",22.7656624227909
"ENSG00000095380",22.7656624227909
"ENSG00000095383",22.7656624227909
"ENSG00000095397",22.7656624227909
"ENSG00000095485",22.7656624227909
"ENSG00000095539",22.7656624227909
"ENSG00000095564",22.7656624227909
"ENSG00000095574",22.7656624227909
"ENSG00000095585",22.7656624227909
"ENSG00000095587",22.7656624227909
"ENSG00000095627",22.7656624227909
"ENSG00000095637",22.7656624227909
"ENSG00000095713",22.7656624227909
"ENSG00000095739",22.7656624227909
"ENSG00000095787",22.7656624227909
"ENSG00000095794",22.7656624227909
"ENSG00000095906",22.7656624227909
"ENSG00000096063",22.7656624227909
"ENSG00000096070",22.7656624227909
"ENSG00000096080",22.7656624227909
"ENSG00000096093",22.7656624227909
"ENSG00000096401",22.7656624227909
"ENSG00000096433",22.7656624227909
"ENSG00000096872",22.7656624227909
"ENSG00000096968",22.7656624227909
"ENSG00000096996",22.7656624227909
"ENSG00000097007",22.7656624227909
"ENSG00000097021",22.7656624227909
"ENSG00000097033",22.7656624227909
"ENSG00000097096",22.7656624227909
"ENSG00000099194",22.7656624227909
"ENSG00000099203",22.7656624227909
"ENSG00000099204",22.7656624227909
"ENSG00000099219",22.7656624227909
"ENSG00000099246",22.7656624227909
"ENSG00000099251",22.7656624227909
"ENSG00000099256",22.7656624227909
"ENSG00000099282",22.7656624227909
"ENSG00000099284",22.7656624227909
"ENSG00000099308",22.7656624227909
"ENSG00000099326",22.7656624227909
"ENSG00000099330",22.7656624227909
"ENSG00000099337",22.7656624227909
"ENSG00000099341",22.7656624227909
"ENSG00000099365",22.7656624227909
"ENSG00000099377",22.7656624227909
"ENSG00000099381",22.7656624227909
"ENSG00000099385",22.7656624227909
"ENSG00000099622",22.7656624227909
"ENSG00000099624",22.7656624227909
"ENSG00000099783",22.7656624227909
"ENSG00000099785",22.7656624227909
"ENSG00000099795",22.7656624227909
"ENSG00000099797",22.7656624227909
"ENSG00000099800",22.7656624227909
"ENSG00000099804",22.7656624227909
"ENSG00000099810",22.7656624227909
"ENSG00000099814",22.7656624227909
"ENSG00000099817",22.7656624227909
"ENSG00000099821",22.7656624227909
"ENSG00000099822",22.7656624227909
"ENSG00000099840",22.7656624227909
"ENSG00000099849",22.7656624227909
"ENSG00000099864",22.7656624227909
"ENSG00000099869",22.7656624227909
"ENSG00000099875",22.7656624227909
"ENSG00000099901",22.7656624227909
"ENSG00000099904",22.7656624227909
"ENSG00000099910",22.7656624227909
"ENSG00000099937",22.7656624227909
"ENSG00000099940",22.7656624227909
"ENSG00000099942",22.7656624227909
"ENSG00000099949",22.7656624227909
"ENSG00000099953",22.7656624227909
"ENSG00000099956",22.7656624227909
"ENSG00000099957",22.7656624227909
"ENSG00000099958",22.7656624227909
"ENSG00000099968",22.7656624227909
"ENSG00000099977",22.7656624227909
"ENSG00000099984",22.7656624227909
"ENSG00000099985",22.7656624227909
"ENSG00000099991",22.7656624227909
"ENSG00000099992",22.7656624227909
"ENSG00000099994",22.7656624227909
"ENSG00000099995",22.7656624227909
"ENSG00000099998",22.7656624227909
"ENSG00000099999",22.7656624227909
"ENSG00000100014",22.7656624227909
"ENSG00000100023",22.7656624227909
"ENSG00000100024",22.7656624227909
"ENSG00000100027",22.7656624227909
"ENSG00000100028",22.7656624227909
"ENSG00000100029",22.7656624227909
"ENSG00000100031",22.7656624227909
"ENSG00000100034",22.7656624227909
"ENSG00000100038",22.7656624227909
"ENSG00000100053",22.7656624227909
"ENSG00000100055",22.7656624227909
"ENSG00000100056",22.7656624227909
"ENSG00000100058",22.7656624227909
"ENSG00000100060",22.7656624227909
"ENSG00000100065",22.7656624227909
"ENSG00000100068",22.7656624227909
"ENSG00000100075",22.7656624227909
"ENSG00000100077",22.7656624227909
"ENSG00000100083",22.7656624227909
"ENSG00000100084",22.7656624227909
"ENSG00000100092",22.7656624227909
"ENSG00000100095",22.7656624227909
"ENSG00000100097",22.7656624227909
"ENSG00000100099",22.7656624227909
"ENSG00000100105",22.7656624227909
"ENSG00000100106",22.7656624227909
"ENSG00000100109",22.7656624227909
"ENSG00000100122",22.7656624227909
"ENSG00000100124",22.7656624227909
"ENSG00000100129",22.7656624227909
"ENSG00000100138",22.7656624227909
"ENSG00000100139",22.7656624227909
"ENSG00000100142",22.7656624227909
"ENSG00000100147",22.7656624227909
"ENSG00000100150",22.7656624227909
"ENSG00000100151",22.7656624227909
"ENSG00000100162",22.7656624227909
"ENSG00000100167",22.7656624227909
"ENSG00000100170",22.7656624227909
"ENSG00000100181",22.7656624227909
"ENSG00000100191",22.7656624227909
"ENSG00000100196",22.7656624227909
"ENSG00000100197",22.7656624227909
"ENSG00000100206",22.7656624227909
"ENSG00000100207",22.7656624227909
"ENSG00000100209",22.7656624227909
"ENSG00000100211",22.7656624227909
"ENSG00000100216",22.7656624227909
"ENSG00000100219",22.7656624227909
"ENSG00000100220",22.7656624227909
"ENSG00000100221",22.7656624227909
"ENSG00000100225",22.7656624227909
"ENSG00000100226",22.7656624227909
"ENSG00000100227",22.7656624227909
"ENSG00000100228",22.7656624227909
"ENSG00000100234",22.7656624227909
"ENSG00000100239",22.7656624227909
"ENSG00000100241",22.7656624227909
"ENSG00000100243",22.7656624227909
"ENSG00000100246",22.7656624227909
"ENSG00000100258",22.7656624227909
"ENSG00000100263",22.7656624227909
"ENSG00000100266",22.7656624227909
"ENSG00000100276",22.7656624227909
"ENSG00000100280",22.7656624227909
"ENSG00000100281",22.7656624227909
"ENSG00000100284",22.7656624227909
"ENSG00000100288",22.7656624227909
"ENSG00000100292",22.7656624227909
"ENSG00000100294",22.7656624227909
"ENSG00000100296",22.7656624227909
"ENSG00000100297",22.7656624227909
"ENSG00000100298",22.7656624227909
"ENSG00000100299",22.7656624227909
"ENSG00000100300",22.7656624227909
"ENSG00000100302",22.7656624227909
"ENSG00000100304",22.7656624227909
"ENSG00000100307",22.7656624227909
"ENSG00000100311",22.7656624227909
"ENSG00000100312",22.7656624227909
"ENSG00000100316",22.7656624227909
"ENSG00000100319",22.7656624227909
"ENSG00000100320",22.7656624227909
"ENSG00000100321",22.7656624227909
"ENSG00000100325",22.7656624227909
"ENSG00000100330",22.7656624227909
"ENSG00000100335",22.7656624227909
"ENSG00000100336",22.7656624227909
"ENSG00000100342",22.7656624227909
"ENSG00000100345",22.7656624227909
"ENSG00000100347",22.7656624227909
"ENSG00000100348",22.7656624227909
"ENSG00000100350",22.7656624227909
"ENSG00000100351",22.7656624227909
"ENSG00000100353",22.7656624227909
"ENSG00000100354",22.7656624227909
"ENSG00000100359",22.7656624227909
"ENSG00000100360",22.7656624227909
"ENSG00000100364",22.7656624227909
"ENSG00000100365",22.7656624227909
"ENSG00000100372",22.7656624227909
"ENSG00000100376",22.7656624227909
"ENSG00000100379",22.7656624227909
"ENSG00000100380",22.7656624227909
"ENSG00000100393",22.7656624227909
"ENSG00000100395",22.7656624227909
"ENSG00000100399",22.7656624227909
"ENSG00000100403",22.7656624227909
"ENSG00000100410",22.7656624227909
"ENSG00000100416",22.7656624227909
"ENSG00000100422",22.7656624227909
"ENSG00000100425",22.7656624227909
"ENSG00000100426",22.7656624227909
"ENSG00000100429",22.7656624227909
"ENSG00000100439",22.7656624227909
"ENSG00000100441",22.7656624227909
"ENSG00000100442",22.7656624227909
"ENSG00000100445",22.7656624227909
"ENSG00000100448",22.7656624227909
"ENSG00000100453",22.7656624227909
"ENSG00000100461",22.7656624227909
"ENSG00000100462",22.7656624227909
"ENSG00000100473",22.7656624227909
"ENSG00000100479",22.7656624227909
"ENSG00000100483",22.7656624227909
"ENSG00000100485",22.7656624227909
"ENSG00000100490",22.7656624227909
"ENSG00000100503",22.7656624227909
"ENSG00000100504",22.7656624227909
"ENSG00000100505",22.7656624227909
"ENSG00000100519",22.7656624227909
"ENSG00000100522",22.7656624227909
"ENSG00000100523",22.7656624227909
"ENSG00000100526",22.7656624227909
"ENSG00000100528",22.7656624227909
"ENSG00000100554",22.7656624227909
"ENSG00000100558",22.7656624227909
"ENSG00000100564",22.7656624227909
"ENSG00000100567",22.7656624227909
"ENSG00000100575",22.7656624227909
"ENSG00000100577",22.7656624227909
"ENSG00000100578",22.7656624227909
"ENSG00000100583",22.7656624227909
"ENSG00000100592",22.7656624227909
"ENSG00000100596",22.7656624227909
"ENSG00000100599",22.7656624227909
"ENSG00000100601",22.7656624227909
"ENSG00000100603",22.7656624227909
"ENSG00000100605",22.7656624227909
"ENSG00000100612",22.7656624227909
"ENSG00000100614",22.7656624227909
"ENSG00000100628",22.7656624227909
"ENSG00000100629",22.7656624227909
"ENSG00000100632",22.7656624227909
"ENSG00000100644",22.7656624227909
"ENSG00000100647",22.7656624227909
"ENSG00000100650",22.7656624227909
"ENSG00000100664",22.7656624227909
"ENSG00000100678",22.7656624227909
"ENSG00000100697",22.7656624227909
"ENSG00000100711",22.7656624227909
"ENSG00000100714",22.7656624227909
"ENSG00000100722",22.7656624227909
"ENSG00000100726",22.7656624227909
"ENSG00000100731",22.7656624227909
"ENSG00000100744",22.7656624227909
"ENSG00000100749",22.7656624227909
"ENSG00000100764",22.7656624227909
"ENSG00000100767",22.7656624227909
"ENSG00000100784",22.7656624227909
"ENSG00000100802",22.7656624227909
"ENSG00000100804",22.7656624227909
"ENSG00000100811",22.7656624227909
"ENSG00000100813",22.7656624227909
"ENSG00000100814",22.7656624227909
"ENSG00000100815",22.7656624227909
"ENSG00000100823",22.7656624227909
"ENSG00000100836",22.7656624227909
"ENSG00000100888",22.7656624227909
"ENSG00000100889",22.7656624227909
"ENSG00000100890",22.7656624227909
"ENSG00000100897",22.7656624227909
"ENSG00000100902",22.7656624227909
"ENSG00000100906",22.7656624227909
"ENSG00000100908",22.7656624227909
"ENSG00000100911",22.7656624227909
"ENSG00000100926",22.7656624227909
"ENSG00000100938",22.7656624227909
"ENSG00000100941",22.7656624227909
"ENSG00000100949",22.7656624227909
"ENSG00000100968",22.7656624227909
"ENSG00000100982",22.7656624227909
"ENSG00000100983",22.7656624227909
"ENSG00000100985",22.7656624227909
"ENSG00000100987",22.7656624227909
"ENSG00000100994",22.7656624227909
"ENSG00000100997",22.7656624227909
"ENSG00000101000",22.7656624227909
"ENSG00000101003",22.7656624227909
"ENSG00000101004",22.7656624227909
"ENSG00000101017",22.7656624227909
"ENSG00000101019",22.7656624227909
"ENSG00000101040",22.7656624227909
"ENSG00000101049",22.7656624227909
"ENSG00000101052",22.7656624227909
"ENSG00000101057",22.7656624227909
"ENSG00000101082",22.7656624227909
"ENSG00000101096",22.7656624227909
"ENSG00000101098",22.7656624227909
"ENSG00000101104",22.7656624227909
"ENSG00000101109",22.7656624227909
"ENSG00000101126",22.7656624227909
"ENSG00000101132",22.7656624227909
"ENSG00000101134",22.7656624227909
"ENSG00000101138",22.7656624227909
"ENSG00000101144",22.7656624227909
"ENSG00000101146",22.7656624227909
"ENSG00000101150",22.7656624227909
"ENSG00000101152",22.7656624227909
"ENSG00000101158",22.7656624227909
"ENSG00000101166",22.7656624227909
"ENSG00000101181",22.7656624227909
"ENSG00000101182",22.7656624227909
"ENSG00000101187",22.7656624227909
"ENSG00000101189",22.7656624227909
"ENSG00000101190",22.7656624227909
"ENSG00000101191",22.7656624227909
"ENSG00000101193",22.7656624227909
"ENSG00000101194",22.7656624227909
"ENSG00000101197",22.7656624227909
"ENSG00000101199",22.7656624227909
"ENSG00000101210",22.7656624227909
"ENSG00000101216",22.7656624227909
"ENSG00000101220",22.7656624227909
"ENSG00000101224",22.7656624227909
"ENSG00000101236",22.7656624227909
"ENSG00000101247",22.7656624227909
"ENSG00000101251",22.7656624227909
"ENSG00000101255",22.7656624227909
"ENSG00000101276",22.7656624227909
"ENSG00000101278",22.7656624227909
"ENSG00000101282",22.7656624227909
"ENSG00000101294",22.7656624227909
"ENSG00000101298",22.7656624227909
"ENSG00000101306",22.7656624227909
"ENSG00000101307",22.7656624227909
"ENSG00000101331",22.7656624227909
"ENSG00000101333",22.7656624227909
"ENSG00000101337",22.7656624227909
"ENSG00000101343",22.7656624227909
"ENSG00000101346",22.7656624227909
"ENSG00000101350",22.7656624227909
"ENSG00000101353",22.7656624227909
"ENSG00000101361",22.7656624227909
"ENSG00000101363",22.7656624227909
"ENSG00000101365",22.7656624227909
"ENSG00000101384",22.7656624227909
"ENSG00000101391",22.7656624227909
"ENSG00000101400",22.7656624227909
"ENSG00000101407",22.7656624227909
"ENSG00000101412",22.7656624227909
"ENSG00000101413",22.7656624227909
"ENSG00000101417",22.7656624227909
"ENSG00000101421",22.7656624227909
"ENSG00000101425",22.7656624227909
"ENSG00000101439",22.7656624227909
"ENSG00000101440",22.7656624227909
"ENSG00000101443",22.7656624227909
"ENSG00000101445",22.7656624227909
"ENSG00000101447",22.7656624227909
"ENSG00000101452",22.7656624227909
"ENSG00000101457",22.7656624227909
"ENSG00000101460",22.7656624227909
"ENSG00000101463",22.7656624227909
"ENSG00000101464",22.7656624227909
"ENSG00000101470",22.7656624227909
"ENSG00000101473",22.7656624227909
"ENSG00000101474",22.7656624227909
"ENSG00000101489",22.7656624227909
"ENSG00000101542",22.7656624227909
"ENSG00000101544",22.7656624227909
"ENSG00000101546",22.7656624227909
"ENSG00000101557",22.7656624227909
"ENSG00000101558",22.7656624227909
"ENSG00000101574",22.7656624227909
"ENSG00000101577",22.7656624227909
"ENSG00000101596",22.7656624227909
"ENSG00000101605",22.7656624227909
"ENSG00000101608",22.7656624227909
"ENSG00000101624",22.7656624227909
"ENSG00000101639",22.7656624227909
"ENSG00000101654",22.7656624227909
"ENSG00000101665",22.7656624227909
"ENSG00000101680",22.7656624227909
"ENSG00000101695",22.7656624227909
"ENSG00000101745",22.7656624227909
"ENSG00000101746",22.7656624227909
"ENSG00000101751",22.7656624227909
"ENSG00000101752",22.7656624227909
"ENSG00000101773",22.7656624227909
"ENSG00000101782",22.7656624227909
"ENSG00000101811",22.7656624227909
"ENSG00000101825",22.7656624227909
"ENSG00000101843",22.7656624227909
"ENSG00000101844",22.7656624227909
"ENSG00000101846",22.7656624227909
"ENSG00000101849",22.7656624227909
"ENSG00000101856",22.7656624227909
"ENSG00000101868",22.7656624227909
"ENSG00000101883",22.7656624227909
"ENSG00000101888",22.7656624227909
"ENSG00000101892",22.7656624227909
"ENSG00000101898",22.7656624227909
"ENSG00000101901",22.7656624227909
"ENSG00000101911",22.7656624227909
"ENSG00000101928",22.7656624227909
"ENSG00000101940",22.7656624227909
"ENSG00000101972",22.7656624227909
"ENSG00000101977",22.7656624227909
"ENSG00000101986",22.7656624227909
"ENSG00000101997",22.7656624227909
"ENSG00000102001",22.7656624227909
"ENSG00000102003",22.7656624227909
"ENSG00000102010",22.7656624227909
"ENSG00000102024",22.7656624227909
"ENSG00000102030",22.7656624227909
"ENSG00000102032",22.7656624227909
"ENSG00000102034",22.7656624227909
"ENSG00000102038",22.7656624227909
"ENSG00000102043",22.7656624227909
"ENSG00000102048",22.7656624227909
"ENSG00000102057",22.7656624227909
"ENSG00000102078",22.7656624227909
"ENSG00000102081",22.7656624227909
"ENSG00000102096",22.7656624227909
"ENSG00000102098",22.7656624227909
"ENSG00000102100",22.7656624227909
"ENSG00000102103",22.7656624227909
"ENSG00000102119",22.7656624227909
"ENSG00000102125",22.7656624227909
"ENSG00000102144",22.7656624227909
"ENSG00000102158",22.7656624227909
"ENSG00000102172",22.7656624227909
"ENSG00000102174",22.7656624227909
"ENSG00000102181",22.7656624227909
"ENSG00000102189",22.7656624227909
"ENSG00000102218",22.7656624227909
"ENSG00000102225",22.7656624227909
"ENSG00000102230",22.7656624227909
"ENSG00000102241",22.7656624227909
"ENSG00000102245",22.7656624227909
"ENSG00000102265",22.7656624227909
"ENSG00000102287",22.7656624227909
"ENSG00000102302",22.7656624227909
"ENSG00000102309",22.7656624227909
"ENSG00000102316",22.7656624227909
"ENSG00000102317",22.7656624227909
"ENSG00000102349",22.7656624227909
"ENSG00000102359",22.7656624227909
"ENSG00000102362",22.7656624227909
"ENSG00000102383",22.7656624227909
"ENSG00000102385",22.7656624227909
"ENSG00000102387",22.7656624227909
"ENSG00000102393",22.7656624227909
"ENSG00000102401",22.7656624227909
"ENSG00000102409",22.7656624227909
"ENSG00000102445",22.7656624227909
"ENSG00000102452",22.7656624227909
"ENSG00000102466",22.7656624227909
"ENSG00000102468",22.7656624227909
"ENSG00000102471",22.7656624227909
"ENSG00000102524",22.7656624227909
"ENSG00000102531",22.7656624227909
"ENSG00000102543",22.7656624227909
"ENSG00000102547",22.7656624227909
"ENSG00000102572",22.7656624227909
"ENSG00000102580",22.7656624227909
"ENSG00000102606",22.7656624227909
"ENSG00000102678",22.7656624227909
"ENSG00000102683",22.7656624227909
"ENSG00000102699",22.7656624227909
"ENSG00000102710",22.7656624227909
"ENSG00000102738",22.7656624227909
"ENSG00000102743",22.7656624227909
"ENSG00000102753",22.7656624227909
"ENSG00000102755",22.7656624227909
"ENSG00000102760",22.7656624227909
"ENSG00000102763",22.7656624227909
"ENSG00000102780",22.7656624227909
"ENSG00000102781",22.7656624227909
"ENSG00000102786",22.7656624227909
"ENSG00000102796",22.7656624227909
"ENSG00000102802",22.7656624227909
"ENSG00000102805",22.7656624227909
"ENSG00000102837",22.7656624227909
"ENSG00000102858",22.7656624227909
"ENSG00000102870",22.7656624227909
"ENSG00000102871",22.7656624227909
"ENSG00000102878",22.7656624227909
